seed,algo,row,f1,f2,f3,f4,knee
31,NSGA-II-3obj,29,340.99999999999994,2211.4629653389084,1189.1666666666667,0.0,0
31,NSGA-II-3obj,30,273.0,2276.485746172779,1208.9999999999998,0.0,0
31,NSGA-II-3obj,31,282.0,2224.4678750707894,1235.5,0.0,0
31,NSGA-II-3obj,32,308.0,2258.7837504986483,1189.1666666666667,0.0,0
31,NSGA-II-3obj,33,328.66666666666663,2251.621461887016,1186.5,0.0,0
31,NSGA-II-3obj,34,289.3333333333333,2213.7160748962397,1216.1666666666667,0.0,0
31,NSGA-II-3obj,35,273.0,2293.2618364749947,1201.3333333333333,0.0,0
31,NSGA-II-3obj,36,328.66666666666663,2251.621461887016,1186.5,0.0,0
31,NSGA-II-3obj,37,340.99999999999994,2208.4733969338795,1191.0,0.0,0
31,NSGA-II-3obj,38,292.0,2149.4331716005154,1194.6666666666667,0.0,0
31,NSGA-II-3obj,39,340.99999999999994,2239.1210544796086,1184.6666666666667,0.0,0
31,NSGA-II-3obj,40,308.0,2258.7837504986483,1189.1666666666667,0.0,0
31,NSGA-II-3obj,41,286.0,2280.66888567252,1193.0000000000002,0.0,0
31,NSGA-II-3obj,42,292.6666666666667,2311.7793549966223,1183.3333333333333,0.0,0
31,NSGA-II-3obj,43,287.3333333333333,2219.931438458727,1215.6666666666667,0.0,0
31,NSGA-II-3obj,44,276.6666666666667,2226.616354996622,1199.8333333333335,0.0,0
31,NSGA-II-3obj,45,291.66666666666663,2149.497616442385,1200.6666666666667,0.0,0
31,NSGA-II-3obj,46,328.66666666666663,2251.621461887016,1186.5,0.0,0
31,NSGA-II-3obj,47,340.99999999999994,2208.4733969338795,1191.0,0.0,0
31,NSGA-II-3obj,48,283.3333333333333,2192.9785640388436,1226.3333333333335,0.0,0
31,NSGA-II-3obj,49,283.3333333333333,2201.8113418166217,1223.8333333333335,0.0,0
31,NSGA-II-3obj,50,291.66666666666663,2224.836816170218,1196.3333333333333,0.0,0
31,NSGA-II-3obj,51,291.66666666666663,2241.9578358839767,1195.6666666666667,0.0,0
31,NSGA-II-3obj,52,306.6666666666667,2132.0728837950205,1209.0000000000002,0.0,0
31,NSGA-II-3obj,53,340.99999999999994,2208.4733969338795,1191.0,0.0,0
31,NSGA-II-3obj,54,292.6666666666667,2311.7793549966223,1183.3333333333333,0.0,0
31,NSGA-II-3obj,55,282.0,2224.4678750707894,1235.5,0.0,0
31,NSGA-II-3obj,56,287.3333333333333,2219.931438458727,1215.6666666666667,0.0,0
31,NSGA-III,0,432.33333333333337,2695.7088305886923,1179.0000000000002,0.0,1
31,NSGA-III,1,272.33333333333337,2216.2784986227684,1212.5,0.0,0
31,NSGA-III,2,288.3333333333333,2290.497103026344,1190.1666666666667,0.0,0
