config,arm,metric,mean,std,n
D14,hard,delta_h_max,0.23533758520892403,0.042284398935238166,30
D14,hard,h_end_min_lowgrp,0.34747163153753285,0.04339137955179927,30
D14,nohealth,f1,334.3444444444444,37.866622483920054,30
D14,nohealth,f2_full,2827.905797382438,185.0397625374317,30
D14,nohealth,share_low,0.5073333333333333,0.042502197373891104,30
D14,nohealth,gini_delta_h,0.348549527876074,0.06872500554185915,30
D14,nohealth,delta_h_low_mean,-0.31384958819023706,0.0363529433448386,30
D14,nohealth,delta_h_max,0.17702129984477205,0.04579806610885431,30
D14,nohealth,h_end_min_lowgrp,0.7426524923478854,0.011644899707007508,30
D15,full,f1,555.3,138.83925902547628,30
D15,full,f2_full,4358.088707067046,842.1000273355133,30
D15,full,share_low,0.26999999999999996,0.1295882072114429,30
D15,full,gini_delta_h,0.491236010553655,0.08606014896923371,30
D15,full,delta_h_low_mean,-0.2892511025583042,0.11378037766053166,30
D15,full,delta_h_max,0.032856770114975384,0.03732442150948576,30
D15,full,h_end_min_lowgrp,0.49385595020077605,0.2518075871461864,30
D15,hard,f1,561.8777777777777,35.60817885011409,30
D15,hard,f2_full,5429.553611558979,280.8834592926488,30
D15,hard,share_low,0.0,0.0,30
D15,hard,gini_delta_h,0.6692624836272787,0.05830837076562357,30
D15,hard,delta_h_low_mean,0.0,0.0,30
D15,hard,delta_h_max,0.03900375673162368,0.028787196638385956,30
D15,hard,h_end_min_lowgrp,0.34747163153753285,0.04339137955179927,30
D15,nohealth,f1,334.3444444444444,37.866622483920054,30
D15,nohealth,f2_full,2827.905797382438,185.0397625374317,30
D15,nohealth,share_low,0.5073333333333333,0.042502197373891104,30
D15,nohealth,gini_delta_h,0.4037785771187296,0.03737690987713649,30
D15,nohealth,delta_h_low_mean,-0.46997296378785075,0.03444856636737259,30
D15,nohealth,delta_h_max,0.023247921375017154,0.04141291213939649,30
D15,nohealth,h_end_min_lowgrp,0.9111693579053003,0.03188905524393672,30
D16,full,f1,555.3,138.83925902547628,30
D16,full,f2_full,4358.088707067046,842.1000273355133,30
D16,full,share_low,0.26999999999999996,0.1295882072114429,30
D16,full,gini_delta_h,0.3368522509081018,0.08001164734141773,30
D16,full,delta_h_low_mean,-0.18124230362611313,0.06613341000291845,30
D16,full,delta_h_max,0.2939448523293883,0.055313452215001564,30
D16,full,h_end_min_lowgrp,0.43768128118890187,0.15622388297193227,30
D16,hard,f1,561.8777777777777,35.60817885011409,30
D16,hard,f2_full,5429.553611558979,280.8834592926488,30
D16,hard,share_low,0.0,0.0,30
D16,hard,gini_delta_h,0.588915751437149,0.027203287108662433,30
D16,hard,delta_h_low_mean,0.0,0.0,30
D16,hard,delta_h_max,0.3227896317100566,0.043168912650046944,30
D16,hard,h_end_min_lowgrp,0.34747163153753285,0.04339137955179927,30
D16,nohealth,f1,334.3444444444444,37.866622483920054,30
D16,nohealth,f2_full,2827.905797382438,185.0397625374317,30
D16,nohealth,share_low,0.5073333333333333,0.042502197373891104,30
D16,nohealth,gini_delta_h,0.2647808757386824,0.06144116298899146,30
D16,nohealth,delta_h_low_mean,-0.24548684582034686,0.03759294365651139,30
D16,nohealth,delta_h_max,0.2468623067097426,0.04887715936830026,30
D16,nohealth,h_end_min_lowgrp,0.6654390821147003,0.015938240276600575,30
